line_id,bias_code,elo,model,rank,move_uci,move_san,policy_probability,topk_policy_mass,normalized_response_entropy_topk,wdl_win_permille,wdl_draw_permille,wdl_loss_permille,fen,status
JOB-12,B2,1300,maia3-79m,10,b1a3,Na3,0.012551226653158665,0.9582602120935917,0.7416132518911825,279,16,705,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1500,maia3-79m,1,b2b3,b3,0.38577279448509216,0.9691103920340538,0.764545515145391,324,19,657,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1500,maia3-79m,2,d4c5,dxc5,0.21741501986980438,0.9691103920340538,0.764545515145391,320,18,662,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1500,maia3-79m,3,c2c3,c3,0.10074296593666077,0.9691103920340538,0.764545515145391,301,20,679,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1500,maia3-79m,4,d1c1,Qc1,0.06292860954999924,0.9691103920340538,0.764545515145391,354,19,627,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1500,maia3-79m,5,e2e3,e3,0.05950170382857323,0.9691103920340538,0.764545515145391,350,20,630,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1500,maia3-79m,6,f4c1,Bc1,0.057498589158058167,0.9691103920340538,0.764545515145391,347,20,633,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1500,maia3-79m,7,g1f3,Nf3,0.03280554339289665,0.9691103920340538,0.764545515145391,345,19,636,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1500,maia3-79m,8,b1d2,Nd2,0.019213128834962845,0.9691103920340538,0.764545515145391,386,20,594,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1500,maia3-79m,9,b1c3,Nc3,0.019080234691500664,0.9691103920340538,0.764545515145391,332,19,649,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1500,maia3-79m,10,f4b8,Bxb8,0.0141518022865057,0.9691103920340538,0.764545515145391,292,20,688,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1700,maia3-79m,1,b2b3,b3,0.31901589035987854,0.9767039474099874,0.7755459542464603,318,21,661,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1700,maia3-79m,2,d4c5,dxc5,0.2994842827320099,0.9767039474099874,0.7755459542464603,315,20,665,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1700,maia3-79m,3,c2c3,c3,0.08036255091428757,0.9767039474099874,0.7755459542464603,314,23,663,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1700,maia3-79m,4,d1c1,Qc1,0.06610506027936935,0.9767039474099874,0.7755459542464603,352,21,627,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1700,maia3-79m,5,e2e3,e3,0.06321422755718231,0.9767039474099874,0.7755459542464603,360,24,616,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1700,maia3-79m,6,f4c1,Bc1,0.0574568510055542,0.9767039474099874,0.7755459542464603,344,22,634,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1700,maia3-79m,7,g1f3,Nf3,0.035562653094530106,0.9767039474099874,0.7755459542464603,351,23,626,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1700,maia3-79m,8,b1d2,Nd2,0.022745557129383087,0.9767039474099874,0.7755459542464603,389,23,588,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1700,maia3-79m,9,b1c3,Nc3,0.017497031018137932,0.9767039474099874,0.7755459542464603,346,20,634,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1700,maia3-79m,10,f4b8,Bxb8,0.015259843319654465,0.9767039474099874,0.7755459542464603,282,23,695,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1900,maia3-79m,1,d4c5,dxc5,0.3991409242153168,0.9837722294032574,0.7567401025713013,320,24,656,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1900,maia3-79m,2,b2b3,b3,0.2423790544271469,0.9837722294032574,0.7567401025713013,302,24,674,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1900,maia3-79m,3,e2e3,e3,0.08020959049463272,0.9837722294032574,0.7567401025713013,374,29,597,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1900,maia3-79m,4,c2c3,c3,0.06423594057559967,0.9837722294032574,0.7567401025713013,326,28,646,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1900,maia3-79m,5,f4c1,Bc1,0.052037712186574936,0.9837722294032574,0.7567401025713013,333,26,641,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1900,maia3-79m,6,d1c1,Qc1,0.048449184745550156,0.9837722294032574,0.7567401025713013,349,25,626,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1900,maia3-79m,7,g1f3,Nf3,0.04248368740081787,0.9837722294032574,0.7567401025713013,358,28,614,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1900,maia3-79m,8,b1d2,Nd2,0.02176220901310444,0.9837722294032574,0.7567401025713013,390,27,583,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1900,maia3-79m,9,b1c3,Nc3,0.016578787937760353,0.9837722294032574,0.7567401025713013,365,22,613,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,1900,maia3-79m,10,f4b8,Bxb8,0.01649513840675354,0.9837722294032574,0.7567401025713013,278,29,693,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,2100,maia3-79m,1,d4c5,dxc5,0.48925352096557617,0.9873252548277378,0.7112060153315602,334,32,634,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,2100,maia3-79m,2,b2b3,b3,0.1640682965517044,0.9873252548277378,0.7112060153315602,285,29,686,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,2100,maia3-79m,3,e2e3,e3,0.11189404129981995,0.9873252548277378,0.7112060153315602,396,38,566,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,2100,maia3-79m,4,g1f3,Nf3,0.0507337860763073,0.9873252548277378,0.7112060153315602,371,36,593,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,2100,maia3-79m,5,c2c3,c3,0.04644763842225075,0.9873252548277378,0.7112060153315602,342,36,622,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,2100,maia3-79m,6,f4c1,Bc1,0.042552486062049866,0.9873252548277378,0.7112060153315602,316,31,653,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,2100,maia3-79m,7,d1c1,Qc1,0.027264462783932686,0.9873252548277378,0.7112060153315602,348,32,620,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,2100,maia3-79m,8,b1d2,Nd2,0.02095840498805046,0.9873252548277378,0.7112060153315602,389,35,576,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,2100,maia3-79m,9,b1c3,Nc3,0.018609140068292618,0.9873252548277378,0.7112060153315602,380,28,592,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-12,B2,2100,maia3-79m,10,f4b8,Bxb8,0.015543477609753609,0.9873252548277378,0.7112060153315602,288,38,674,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1100,maia3-79m,1,b2b3,b3,0.5388883352279663,0.9708002666011453,0.6731177291096698,459,19,522,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1100,maia3-79m,2,b1c3,Nc3,0.12607337534427643,0.9708002666011453,0.6731177291096698,439,19,542,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1100,maia3-79m,3,c2c3,c3,0.06690816581249237,0.9708002666011453,0.6731177291096698,323,16,661,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1100,maia3-79m,4,f1d3,Bd3,0.060218870639801025,0.9708002666011453,0.6731177291096698,434,19,547,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1100,maia3-79m,5,d1c1,Qc1,0.04722488299012184,0.9708002666011453,0.6731177291096698,489,18,493,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1100,maia3-79m,6,b1d2,Nbd2,0.045014362782239914,0.9708002666011453,0.6731177291096698,488,20,492,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1100,maia3-79m,7,d4c5,dxc5,0.039315883070230484,0.9708002666011453,0.6731177291096698,442,18,540,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1100,maia3-79m,8,c2c4,c4,0.018823781982064247,0.9708002666011453,0.6731177291096698,343,15,642,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1100,maia3-79m,9,b1a3,Na3,0.017635680735111237,0.9708002666011453,0.6731177291096698,398,17,585,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1100,maia3-79m,10,f3e5,Ne5,0.010696928016841412,0.9708002666011453,0.6731177291096698,369,16,615,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1300,maia3-79m,1,b2b3,b3,0.60960853099823,0.9830485652200878,0.5972612827967719,442,20,538,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1300,maia3-79m,2,d1c1,Qc1,0.10237016528844833,0.9830485652200878,0.5972612827967719,478,19,503,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1300,maia3-79m,3,b1c3,Nc3,0.0884741023182869,0.9830485652200878,0.5972612827967719,441,19,540,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1300,maia3-79m,4,b1d2,Nbd2,0.049061473459005356,0.9830485652200878,0.5972612827967719,484,20,496,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1300,maia3-79m,5,c2c3,c3,0.04118911549448967,0.9830485652200878,0.5972612827967719,316,17,667,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1300,maia3-79m,6,d4c5,dxc5,0.03699810057878494,0.9830485652200878,0.5972612827967719,426,18,556,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1300,maia3-79m,7,f1d3,Bd3,0.03076331503689289,0.9830485652200878,0.5972612827967719,442,19,539,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1300,maia3-79m,8,b1a3,Na3,0.009663411416113377,0.9830485652200878,0.5972612827967719,371,16,613,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1300,maia3-79m,9,c2c4,c4,0.009596040472388268,0.9830485652200878,0.5972612827967719,339,15,646,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1300,maia3-79m,10,f4b8,Bxb8,0.005324310157448053,0.9830485652200878,0.5972612827967719,397,19,584,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1500,maia3-79m,1,b2b3,b3,0.5735231041908264,0.9900064091198146,0.5943063683343808,442,22,536,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1500,maia3-79m,2,d1c1,Qc1,0.18621878325939178,0.9900064091198146,0.5943063683343808,475,21,504,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1500,maia3-79m,3,b1c3,Nc3,0.07395201176404953,0.9900064091198146,0.5943063683343808,458,21,521,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1500,maia3-79m,4,b1d2,Nbd2,0.05567718669772148,0.9900064091198146,0.5943063683343808,485,22,493,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1500,maia3-79m,5,d4c5,dxc5,0.037929240614175797,0.9900064091198146,0.5943063683343808,415,19,566,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1500,maia3-79m,6,c2c3,c3,0.027872851118445396,0.9900064091198146,0.5943063683343808,320,19,661,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1500,maia3-79m,7,f1d3,Bd3,0.01807318441569805,0.9900064091198146,0.5943063683343808,446,21,533,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1500,maia3-79m,8,b1a3,Na3,0.0063726515509188175,0.9900064091198146,0.5943063683343808,369,17,614,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1500,maia3-79m,9,c2c4,c4,0.005928679835051298,0.9900064091198146,0.5943063683343808,347,18,635,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1500,maia3-79m,10,f4b8,Bxb8,0.004458715673536062,0.9900064091198146,0.5943063683343808,383,21,596,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1700,maia3-79m,1,b2b3,b3,0.5127859711647034,0.9937098247464746,0.6008000931901517,446,26,528,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1700,maia3-79m,2,d1c1,Qc1,0.2648370862007141,0.9937098247464746,0.6008000931901517,479,25,496,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1700,maia3-79m,3,b1c3,Nc3,0.0672655776143074,0.9937098247464746,0.6008000931901517,501,24,475,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1700,maia3-79m,4,b1d2,Nbd2,0.06185494363307953,0.9937098247464746,0.6008000931901517,486,26,488,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1700,maia3-79m,5,d4c5,dxc5,0.04098191112279892,0.9937098247464746,0.6008000931901517,414,22,564,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1700,maia3-79m,6,c2c3,c3,0.020421965047717094,0.9937098247464746,0.6008000931901517,334,22,644,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1700,maia3-79m,7,f1d3,Bd3,0.013224727474153042,0.9937098247464746,0.6008000931901517,448,24,528,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1700,maia3-79m,8,b1a3,Na3,0.004547960124909878,0.9937098247464746,0.6008000931901517,393,18,589,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1700,maia3-79m,9,f4b8,Bxb8,0.0040000188164412975,0.9937098247464746,0.6008000931901517,374,26,600,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1700,maia3-79m,10,c2c4,c4,0.0037896635476499796,0.9937098247464746,0.6008000931901517,371,21,608,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1900,maia3-79m,1,b2b3,b3,0.44874292612075806,0.9955456622410566,0.6002000101988979,450,31,519,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1900,maia3-79m,2,d1c1,Qc1,0.3357648551464081,0.9955456622410566,0.6002000101988979,489,31,480,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1900,maia3-79m,3,b1c3,Nc3,0.07073110342025757,0.9955456622410566,0.6002000101988979,568,29,403,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1900,maia3-79m,4,b1d2,Nbd2,0.06863030046224594,0.9955456622410566,0.6002000101988979,493,32,475,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1900,maia3-79m,5,d4c5,dxc5,0.038246192038059235,0.9955456622410566,0.6002000101988979,426,28,546,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1900,maia3-79m,6,c2c3,c3,0.013635748066008091,0.9955456622410566,0.6002000101988979,357,28,615,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1900,maia3-79m,7,f1d3,Bd3,0.010482344776391983,0.9955456622410566,0.6002000101988979,463,30,507,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1900,maia3-79m,8,b1a3,Na3,0.003662948263809085,0.9955456622410566,0.6002000101988979,447,22,531,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1900,maia3-79m,9,f4b8,Bxb8,0.0033488061744719744,0.9955456622410566,0.6002000101988979,384,33,583,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,1900,maia3-79m,10,c2c4,c4,0.0023004377726465464,0.9955456622410566,0.6002000101988979,405,26,569,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,2100,maia3-79m,1,d1c1,Qc1,0.3924597501754761,0.9966376771917567,0.6099262858497008,496,40,464,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,2100,maia3-79m,2,b2b3,b3,0.35966286063194275,0.9966376771917567,0.6099262858497008,454,39,507,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-10,B2,2100,maia3-79m,3,b1c3,Nc3,0.11210817098617554,0.9966376771917567,0.6099262858497008,613,38,349,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
