line_id,bias_code,elo,model,rank,move_uci,move_san,policy_probability,topk_policy_mass,normalized_response_entropy_topk,wdl_win_permille,wdl_draw_permille,wdl_loss_permille,fen,status,position_role,frequency,source,best_eval_mover_cp,candidate_eval_mover_cp,response_loss_cp,response_quality,nodes
ORD-01,B1,2100,maia3-79m,7,c2c4,c4,0.024541575461626,0.9976175827905536,0.6930503876503702,524,40,436,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.024541575461626,maia3,13,-41,54,ERROR,100000
ORD-01,B1,2100,maia3-79m,8,d4c5,dxc5,0.0147120533511042,0.9976175827905536,0.6930503876503702,419,32,549,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0147120533511042,maia3,15,-209,224,SEVERE_ERROR,100000
ORD-01,B1,2100,maia3-79m,9,f1d3,Bd3,0.0030577909201383,0.9976175827905536,0.6930503876503702,497,40,463,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0030577909201383,maia3,13,-94,107,SEVERE_ERROR,100000
ORD-01,B1,2100,maia3-79m,10,a2a3,a3,0.0013280175626277,0.9976175827905536,0.6930503876503702,504,42,454,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0013280175626277,maia3,9,-108,117,SEVERE_ERROR,100000
ORD-02,B1,1100,maia3-79m,1,d1c2,Qc2,0.317994475364685,0.9632458807900548,0.769676659507179,524,20,456,r1b1kb1r/pp2pppp/1qn2n2/2pp4/3P1B2/2P1PN2/PP3PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.317994475364685,maia3,-3,8,0,OK,100000
ORD-02,B1,1100,maia3-79m,2,b2b3,b3,0.2409628033638,0.9632458807900548,0.769676659507179,527,19,454,r1b1kb1r/pp2pppp/1qn2n2/2pp4/3P1B2/2P1PN2/PP3PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.2409628033638,maia3,8,-30,38,OK,100000
ORD-02,B1,1100,maia3-79m,3,d1b3,Qb3,0.1528932452201843,0.9632458807900548,0.769676659507179,545,31,424,r1b1kb1r/pp2pppp/1qn2n2/2pp4/3P1B2/2P1PN2/PP3PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.1528932452201843,maia3,0,-35,35,OK,100000
ORD-02,B1,1100,maia3-79m,4,b1d2,Nbd2,0.076353907585144,0.9632458807900548,0.769676659507179,478,20,502,r1b1kb1r/pp2pppp/1qn2n2/2pp4/3P1B2/2P1PN2/PP3PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.076353907585144,maia3,-1,-41,40,ERROR,100000
ORD-02,B1,1100,maia3-79m,5,f1d3,Bd3,0.0716324299573898,0.9632458807900548,0.769676659507179,460,17,523,r1b1kb1r/pp2pppp/1qn2n2/2pp4/3P1B2/2P1PN2/PP3PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0716324299573898,maia3,-2,-147,145,SEVERE_ERROR,100000
ORD-02,B1,1100,maia3-79m,6,d1d2,Qd2,0.0315823704004287,0.9632458807900548,0.769676659507179,461,21,518,r1b1kb1r/pp2pppp/1qn2n2/2pp4/3P1B2/2P1PN2/PP3PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0315823704004287,maia3,0,-42,42,ERROR,100000
