line_id,bias_code,position_role,fen4,elo_min,elo_max,speed,move_uci,count,total_positions,frequency,source_months,split,status
PST-04,B4,before_key,rnbqkbnr/ppp1ppp1/7B/3p4/3P4/8/PPP1PPPP/RN1QKBNR b KQkq -,1300,1499,rapid,,,,,,discovery|validation|test,NON_EXECUTE
PST-04,B4,after_key,rnbqkbn1/ppp1ppp1/7r/3p4/3P4/8/PPP1PPPP/RN1QKBNR w KQq -,1300,1499,rapid,,,,,,discovery|validation|test,NON_EXECUTE
PST-04,B4,before_key,rnbqkbnr/ppp1ppp1/7B/3p4/3P4/8/PPP1PPPP/RN1QKBNR b KQkq -,1500,1699,blitz,,,,,,discovery|validation|test,NON_EXECUTE
PST-04,B4,after_key,rnbqkbn1/ppp1ppp1/7r/3p4/3P4/8/PPP1PPPP/RN1QKBNR w KQq -,1500,1699,blitz,,,,,,discovery|validation|test,NON_EXECUTE
PST-04,B4,before_key,rnbqkbnr/ppp1ppp1/7B/3p4/3P4/8/PPP1PPPP/RN1QKBNR b KQkq -,1500,1699,rapid,,,,,,discovery|validation|test,NON_EXECUTE
PST-04,B4,after_key,rnbqkbn1/ppp1ppp1/7r/3p4/3P4/8/PPP1PPPP/RN1QKBNR w KQq -,1500,1699,rapid,,,,,,discovery|validation|test,NON_EXECUTE
PST-04,B4,before_key,rnbqkbnr/ppp1ppp1/7B/3p4/3P4/8/PPP1PPPP/RN1QKBNR b KQkq -,1700,1899,blitz,,,,,,discovery|validation|test,NON_EXECUTE
PST-04,B4,after_key,rnbqkbn1/ppp1ppp1/7r/3p4/3P4/8/PPP1PPPP/RN1QKBNR w KQq -,1700,1899,blitz,,,,,,discovery|validation|test,NON_EXECUTE
PST-04,B4,before_key,rnbqkbnr/ppp1ppp1/7B/3p4/3P4/8/PPP1PPPP/RN1QKBNR b KQkq -,1700,1899,rapid,,,,,,discovery|validation|test,NON_EXECUTE
PST-04,B4,after_key,rnbqkbn1/ppp1ppp1/7r/3p4/3P4/8/PPP1PPPP/RN1QKBNR w KQq -,1700,1899,rapid,,,,,,discovery|validation|test,NON_EXECUTE
PST-04,B4,before_key,rnbqkbnr/ppp1ppp1/7B/3p4/3P4/8/PPP1PPPP/RN1QKBNR b KQkq -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
PST-04,B4,after_key,rnbqkbn1/ppp1ppp1/7r/3p4/3P4/8/PPP1PPPP/RN1QKBNR w KQq -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
PST-04,B4,before_key,rnbqkbnr/ppp1ppp1/7B/3p4/3P4/8/PPP1PPPP/RN1QKBNR b KQkq -,1900,2099,rapid,,,,,,discovery|validation|test,NON_EXECUTE
PST-04,B4,after_key,rnbqkbn1/ppp1ppp1/7r/3p4/3P4/8/PPP1PPPP/RN1QKBNR w KQq -,1900,2099,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-06,B5,before_key,r1b1kb1r/pp2pppp/1qn5/2pp4/3P4/2P1PNn1/PPQ2PPP/RN2KB1R w KQkq -,1100,1299,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-06,B5,after_key,r1b1kb1r/pp2pppp/1qn5/2pp4/3P4/2P1PNP1/PPQ2PP1/RN2KB1R b KQkq -,1100,1299,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-06,B5,before_key,r1b1kb1r/pp2pppp/1qn5/2pp4/3P4/2P1PNn1/PPQ2PPP/RN2KB1R w KQkq -,1100,1299,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-06,B5,after_key,r1b1kb1r/pp2pppp/1qn5/2pp4/3P4/2P1PNP1/PPQ2PP1/RN2KB1R b KQkq -,1100,1299,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-06,B5,before_key,r1b1kb1r/pp2pppp/1qn5/2pp4/3P4/2P1PNn1/PPQ2PPP/RN2KB1R w KQkq -,1300,1499,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-06,B5,after_key,r1b1kb1r/pp2pppp/1qn5/2pp4/3P4/2P1PNP1/PPQ2PP1/RN2KB1R b KQkq -,1300,1499,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-06,B5,before_key,r1b1kb1r/pp2pppp/1qn5/2pp4/3P4/2P1PNn1/PPQ2PPP/RN2KB1R w KQkq -,1300,1499,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-06,B5,after_key,r1b1kb1r/pp2pppp/1qn5/2pp4/3P4/2P1PNP1/PPQ2PP1/RN2KB1R b KQkq -,1300,1499,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-06,B5,before_key,r1b1kb1r/pp2pppp/1qn5/2pp4/3P4/2P1PNn1/PPQ2PPP/RN2KB1R w KQkq -,1500,1699,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-06,B5,after_key,r1b1kb1r/pp2pppp/1qn5/2pp4/3P4/2P1PNP1/PPQ2PP1/RN2KB1R b KQkq -,1500,1699,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-06,B5,before_key,r1b1kb1r/pp2pppp/1qn5/2pp4/3P4/2P1PNn1/PPQ2PPP/RN2KB1R w KQkq -,1500,1699,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-06,B5,after_key,r1b1kb1r/pp2pppp/1qn5/2pp4/3P4/2P1PNP1/PPQ2PP1/RN2KB1R b KQkq -,1500,1699,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-06,B5,before_key,r1b1kb1r/pp2pppp/1qn5/2pp4/3P4/2P1PNn1/PPQ2PPP/RN2KB1R w KQkq -,1700,1899,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-06,B5,after_key,r1b1kb1r/pp2pppp/1qn5/2pp4/3P4/2P1PNP1/PPQ2PP1/RN2KB1R b KQkq -,1700,1899,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-06,B5,before_key,r1b1kb1r/pp2pppp/1qn5/2pp4/3P4/2P1PNn1/PPQ2PPP/RN2KB1R w KQkq -,1700,1899,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-06,B5,after_key,r1b1kb1r/pp2pppp/1qn5/2pp4/3P4/2P1PNP1/PPQ2PP1/RN2KB1R b KQkq -,1700,1899,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-06,B5,before_key,r1b1kb1r/pp2pppp/1qn5/2pp4/3P4/2P1PNn1/PPQ2PPP/RN2KB1R w KQkq -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-06,B5,after_key,r1b1kb1r/pp2pppp/1qn5/2pp4/3P4/2P1PNP1/PPQ2PP1/RN2KB1R b KQkq -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-06,B5,before_key,r1b1kb1r/pp2pppp/1qn5/2pp4/3P4/2P1PNn1/PPQ2PPP/RN2KB1R w KQkq -,1900,2099,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-06,B5,after_key,r1b1kb1r/pp2pppp/1qn5/2pp4/3P4/2P1PNP1/PPQ2PP1/RN2KB1R b KQkq -,1900,2099,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-07,B5,before_key,r1b1kb1r/pp2ppp1/1qn4p/2pp3n/3P3B/2P1PN2/PPQ2PPP/RN2KB1R b KQkq -,1100,1299,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-07,B5,after_key,r1b1kb1r/pp2pp2/1qn4p/2pp2pn/3P3B/2P1PN2/PPQ2PPP/RN2KB1R w KQkq -,1100,1299,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-07,B5,before_key,r1b1kb1r/pp2ppp1/1qn4p/2pp3n/3P3B/2P1PN2/PPQ2PPP/RN2KB1R b KQkq -,1100,1299,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-07,B5,after_key,r1b1kb1r/pp2pp2/1qn4p/2pp2pn/3P3B/2P1PN2/PPQ2PPP/RN2KB1R w KQkq -,1100,1299,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-07,B5,before_key,r1b1kb1r/pp2ppp1/1qn4p/2pp3n/3P3B/2P1PN2/PPQ2PPP/RN2KB1R b KQkq -,1300,1499,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-07,B5,after_key,r1b1kb1r/pp2pp2/1qn4p/2pp2pn/3P3B/2P1PN2/PPQ2PPP/RN2KB1R w KQkq -,1300,1499,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-07,B5,before_key,r1b1kb1r/pp2ppp1/1qn4p/2pp3n/3P3B/2P1PN2/PPQ2PPP/RN2KB1R b KQkq -,1300,1499,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-07,B5,after_key,r1b1kb1r/pp2pp2/1qn4p/2pp2pn/3P3B/2P1PN2/PPQ2PPP/RN2KB1R w KQkq -,1300,1499,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-07,B5,before_key,r1b1kb1r/pp2ppp1/1qn4p/2pp3n/3P3B/2P1PN2/PPQ2PPP/RN2KB1R b KQkq -,1500,1699,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-07,B5,after_key,r1b1kb1r/pp2pp2/1qn4p/2pp2pn/3P3B/2P1PN2/PPQ2PPP/RN2KB1R w KQkq -,1500,1699,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-07,B5,before_key,r1b1kb1r/pp2ppp1/1qn4p/2pp3n/3P3B/2P1PN2/PPQ2PPP/RN2KB1R b KQkq -,1500,1699,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-07,B5,after_key,r1b1kb1r/pp2pp2/1qn4p/2pp2pn/3P3B/2P1PN2/PPQ2PPP/RN2KB1R w KQkq -,1500,1699,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-07,B5,before_key,r1b1kb1r/pp2ppp1/1qn4p/2pp3n/3P3B/2P1PN2/PPQ2PPP/RN2KB1R b KQkq -,1700,1899,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-07,B5,after_key,r1b1kb1r/pp2pp2/1qn4p/2pp2pn/3P3B/2P1PN2/PPQ2PPP/RN2KB1R w KQkq -,1700,1899,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-07,B5,before_key,r1b1kb1r/pp2ppp1/1qn4p/2pp3n/3P3B/2P1PN2/PPQ2PPP/RN2KB1R b KQkq -,1700,1899,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-07,B5,after_key,r1b1kb1r/pp2pp2/1qn4p/2pp2pn/3P3B/2P1PN2/PPQ2PPP/RN2KB1R w KQkq -,1700,1899,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-07,B5,before_key,r1b1kb1r/pp2ppp1/1qn4p/2pp3n/3P3B/2P1PN2/PPQ2PPP/RN2KB1R b KQkq -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-07,B5,after_key,r1b1kb1r/pp2pp2/1qn4p/2pp2pn/3P3B/2P1PN2/PPQ2PPP/RN2KB1R w KQkq -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-07,B5,before_key,r1b1kb1r/pp2ppp1/1qn4p/2pp3n/3P3B/2P1PN2/PPQ2PPP/RN2KB1R b KQkq -,1900,2099,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-07,B5,after_key,r1b1kb1r/pp2pp2/1qn4p/2pp2pn/3P3B/2P1PN2/PPQ2PPP/RN2KB1R w KQkq -,1900,2099,rapid,,,,,,discovery|validation|test,NON_EXECUTE
TOR-02,B5,before_key,rnbqkb1r/ppp1pppp/8/3p4/3Pn2B/5N2/PPP1PPPP/RN1QKB1R b KQkq -,1100,1299,blitz,,,,,,discovery|validation|test,NON_EXECUTE
TOR-02,B5,after_key,rnbqkb1r/ppp1ppp1/8/3p3p/3Pn2B/5N2/PPP1PPPP/RN1QKB1R w KQkq -,1100,1299,blitz,,,,,,discovery|validation|test,NON_EXECUTE
TOR-02,B5,before_key,rnbqkb1r/ppp1pppp/8/3p4/3Pn2B/5N2/PPP1PPPP/RN1QKB1R b KQkq -,1100,1299,rapid,,,,,,discovery|validation|test,NON_EXECUTE
TOR-02,B5,after_key,rnbqkb1r/ppp1ppp1/8/3p3p/3Pn2B/5N2/PPP1PPPP/RN1QKB1R w KQkq -,1100,1299,rapid,,,,,,discovery|validation|test,NON_EXECUTE
TOR-02,B5,before_key,rnbqkb1r/ppp1pppp/8/3p4/3Pn2B/5N2/PPP1PPPP/RN1QKB1R b KQkq -,1300,1499,blitz,,,,,,discovery|validation|test,NON_EXECUTE
TOR-02,B5,after_key,rnbqkb1r/ppp1ppp1/8/3p3p/3Pn2B/5N2/PPP1PPPP/RN1QKB1R w KQkq -,1300,1499,blitz,,,,,,discovery|validation|test,NON_EXECUTE
TOR-02,B5,before_key,rnbqkb1r/ppp1pppp/8/3p4/3Pn2B/5N2/PPP1PPPP/RN1QKB1R b KQkq -,1300,1499,rapid,,,,,,discovery|validation|test,NON_EXECUTE
TOR-02,B5,after_key,rnbqkb1r/ppp1ppp1/8/3p3p/3Pn2B/5N2/PPP1PPPP/RN1QKB1R w KQkq -,1300,1499,rapid,,,,,,discovery|validation|test,NON_EXECUTE
TOR-02,B5,before_key,rnbqkb1r/ppp1pppp/8/3p4/3Pn2B/5N2/PPP1PPPP/RN1QKB1R b KQkq -,1500,1699,blitz,,,,,,discovery|validation|test,NON_EXECUTE
TOR-02,B5,after_key,rnbqkb1r/ppp1ppp1/8/3p3p/3Pn2B/5N2/PPP1PPPP/RN1QKB1R w KQkq -,1500,1699,blitz,,,,,,discovery|validation|test,NON_EXECUTE
TOR-02,B5,before_key,rnbqkb1r/ppp1pppp/8/3p4/3Pn2B/5N2/PPP1PPPP/RN1QKB1R b KQkq -,1500,1699,rapid,,,,,,discovery|validation|test,NON_EXECUTE
TOR-02,B5,after_key,rnbqkb1r/ppp1ppp1/8/3p3p/3Pn2B/5N2/PPP1PPPP/RN1QKB1R w KQkq -,1500,1699,rapid,,,,,,discovery|validation|test,NON_EXECUTE
TOR-02,B5,before_key,rnbqkb1r/ppp1pppp/8/3p4/3Pn2B/5N2/PPP1PPPP/RN1QKB1R b KQkq -,1700,1899,blitz,,,,,,discovery|validation|test,NON_EXECUTE
TOR-02,B5,after_key,rnbqkb1r/ppp1ppp1/8/3p3p/3Pn2B/5N2/PPP1PPPP/RN1QKB1R w KQkq -,1700,1899,blitz,,,,,,discovery|validation|test,NON_EXECUTE
TOR-02,B5,before_key,rnbqkb1r/ppp1pppp/8/3p4/3Pn2B/5N2/PPP1PPPP/RN1QKB1R b KQkq -,1700,1899,rapid,,,,,,discovery|validation|test,NON_EXECUTE
TOR-02,B5,after_key,rnbqkb1r/ppp1ppp1/8/3p3p/3Pn2B/5N2/PPP1PPPP/RN1QKB1R w KQkq -,1700,1899,rapid,,,,,,discovery|validation|test,NON_EXECUTE
TOR-02,B5,before_key,rnbqkb1r/ppp1pppp/8/3p4/3Pn2B/5N2/PPP1PPPP/RN1QKB1R b KQkq -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
TOR-02,B5,after_key,rnbqkb1r/ppp1ppp1/8/3p3p/3Pn2B/5N2/PPP1PPPP/RN1QKB1R w KQkq -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
TOR-02,B5,before_key,rnbqkb1r/ppp1pppp/8/3p4/3Pn2B/5N2/PPP1PPPP/RN1QKB1R b KQkq -,1900,2099,rapid,,,,,,discovery|validation|test,NON_EXECUTE
TOR-02,B5,after_key,rnbqkb1r/ppp1ppp1/8/3p3p/3Pn2B/5N2/PPP1PPPP/RN1QKB1R w KQkq -,1900,2099,rapid,,,,,,discovery|validation|test,NON_EXECUTE
TOR-05,B5,before_key,rnbqkb1r/ppp1pppp/8/3p2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R b KQkq -,1100,1299,blitz,,,,,,discovery|validation|test,NON_EXECUTE
TOR-05,B5,after_key,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,1100,1299,blitz,,,,,,discovery|validation|test,NON_EXECUTE
TOR-05,B5,before_key,rnbqkb1r/ppp1pppp/8/3p2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R b KQkq -,1100,1299,rapid,,,,,,discovery|validation|test,NON_EXECUTE
TOR-05,B5,after_key,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,1100,1299,rapid,,,,,,discovery|validation|test,NON_EXECUTE
TOR-05,B5,before_key,rnbqkb1r/ppp1pppp/8/3p2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R b KQkq -,1300,1499,blitz,,,,,,discovery|validation|test,NON_EXECUTE
TOR-05,B5,after_key,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,1300,1499,blitz,,,,,,discovery|validation|test,NON_EXECUTE
TOR-05,B5,before_key,rnbqkb1r/ppp1pppp/8/3p2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R b KQkq -,1300,1499,rapid,,,,,,discovery|validation|test,NON_EXECUTE
TOR-05,B5,after_key,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,1300,1499,rapid,,,,,,discovery|validation|test,NON_EXECUTE
TOR-05,B5,before_key,rnbqkb1r/ppp1pppp/8/3p2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R b KQkq -,1500,1699,blitz,,,,,,discovery|validation|test,NON_EXECUTE
TOR-05,B5,after_key,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,1500,1699,blitz,,,,,,discovery|validation|test,NON_EXECUTE
TOR-05,B5,before_key,rnbqkb1r/ppp1pppp/8/3p2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R b KQkq -,1500,1699,rapid,,,,,,discovery|validation|test,NON_EXECUTE
TOR-05,B5,after_key,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,1500,1699,rapid,,,,,,discovery|validation|test,NON_EXECUTE
TOR-05,B5,before_key,rnbqkb1r/ppp1pppp/8/3p2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R b KQkq -,1700,1899,blitz,,,,,,discovery|validation|test,NON_EXECUTE
TOR-05,B5,after_key,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,1700,1899,blitz,,,,,,discovery|validation|test,NON_EXECUTE
TOR-05,B5,before_key,rnbqkb1r/ppp1pppp/8/3p2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R b KQkq -,1700,1899,rapid,,,,,,discovery|validation|test,NON_EXECUTE
TOR-05,B5,after_key,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,1700,1899,rapid,,,,,,discovery|validation|test,NON_EXECUTE
TOR-05,B5,before_key,rnbqkb1r/ppp1pppp/8/3p2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R b KQkq -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
TOR-05,B5,after_key,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
TOR-05,B5,before_key,rnbqkb1r/ppp1pppp/8/3p2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R b KQkq -,1900,2099,rapid,,,,,,discovery|validation|test,NON_EXECUTE
TOR-05,B5,after_key,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,1900,2099,rapid,,,,,,discovery|validation|test,NON_EXECUTE
PST-01,B5,before_key,rnbqkbnr/ppp1ppp1/7p/3p4/3P3B/8/PPP1PPPP/RN1QKBNR b KQkq -,1100,1299,blitz,,,,,,discovery|validation|test,NON_EXECUTE
PST-01,B5,after_key,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,1100,1299,blitz,,,,,,discovery|validation|test,NON_EXECUTE
PST-01,B5,before_key,rnbqkbnr/ppp1ppp1/7p/3p4/3P3B/8/PPP1PPPP/RN1QKBNR b KQkq -,1100,1299,rapid,,,,,,discovery|validation|test,NON_EXECUTE
PST-01,B5,after_key,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,1100,1299,rapid,,,,,,discovery|validation|test,NON_EXECUTE
PST-01,B5,before_key,rnbqkbnr/ppp1ppp1/7p/3p4/3P3B/8/PPP1PPPP/RN1QKBNR b KQkq -,1300,1499,blitz,,,,,,discovery|validation|test,NON_EXECUTE
PST-01,B5,after_key,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,1300,1499,blitz,,,,,,discovery|validation|test,NON_EXECUTE
PST-01,B5,before_key,rnbqkbnr/ppp1ppp1/7p/3p4/3P3B/8/PPP1PPPP/RN1QKBNR b KQkq -,1300,1499,rapid,,,,,,discovery|validation|test,NON_EXECUTE
PST-01,B5,after_key,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,1300,1499,rapid,,,,,,discovery|validation|test,NON_EXECUTE
PST-01,B5,before_key,rnbqkbnr/ppp1ppp1/7p/3p4/3P3B/8/PPP1PPPP/RN1QKBNR b KQkq -,1500,1699,blitz,,,,,,discovery|validation|test,NON_EXECUTE
PST-01,B5,after_key,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,1500,1699,blitz,,,,,,discovery|validation|test,NON_EXECUTE
PST-01,B5,before_key,rnbqkbnr/ppp1ppp1/7p/3p4/3P3B/8/PPP1PPPP/RN1QKBNR b KQkq -,1500,1699,rapid,,,,,,discovery|validation|test,NON_EXECUTE
PST-01,B5,after_key,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,1500,1699,rapid,,,,,,discovery|validation|test,NON_EXECUTE
PST-01,B5,before_key,rnbqkbnr/ppp1ppp1/7p/3p4/3P3B/8/PPP1PPPP/RN1QKBNR b KQkq -,1700,1899,blitz,,,,,,discovery|validation|test,NON_EXECUTE
PST-01,B5,after_key,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,1700,1899,blitz,,,,,,discovery|validation|test,NON_EXECUTE
PST-01,B5,before_key,rnbqkbnr/ppp1ppp1/7p/3p4/3P3B/8/PPP1PPPP/RN1QKBNR b KQkq -,1700,1899,rapid,,,,,,discovery|validation|test,NON_EXECUTE
PST-01,B5,after_key,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,1700,1899,rapid,,,,,,discovery|validation|test,NON_EXECUTE
PST-01,B5,before_key,rnbqkbnr/ppp1ppp1/7p/3p4/3P3B/8/PPP1PPPP/RN1QKBNR b KQkq -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
PST-01,B5,after_key,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
PST-01,B5,before_key,rnbqkbnr/ppp1ppp1/7p/3p4/3P3B/8/PPP1PPPP/RN1QKBNR b KQkq -,1900,2099,rapid,,,,,,discovery|validation|test,NON_EXECUTE
PST-01,B5,after_key,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,1900,2099,rapid,,,,,,discovery|validation|test,NON_EXECUTE
ORD-09,B6,before_key,rnbqkb1r/pp2pppp/5n2/3p4/3N1B1P/8/PPP1PPP1/RN1QKB1R b KQkq -,1100,1299,blitz,,,,,,discovery|validation|test,NON_EXECUTE
ORD-09,B6,after_key,r1bqkb1r/pp1npppp/5n2/3p4/3N1B1P/8/PPP1PPP1/RN1QKB1R w KQkq -,1100,1299,blitz,,,,,,discovery|validation|test,NON_EXECUTE
ORD-09,B6,before_key,rnbqkb1r/pp2pppp/5n2/3p4/3N1B1P/8/PPP1PPP1/RN1QKB1R b KQkq -,1100,1299,rapid,,,,,,discovery|validation|test,NON_EXECUTE
ORD-09,B6,after_key,r1bqkb1r/pp1npppp/5n2/3p4/3N1B1P/8/PPP1PPP1/RN1QKB1R w KQkq -,1100,1299,rapid,,,,,,discovery|validation|test,NON_EXECUTE
ORD-09,B6,before_key,rnbqkb1r/pp2pppp/5n2/3p4/3N1B1P/8/PPP1PPP1/RN1QKB1R b KQkq -,1300,1499,blitz,,,,,,discovery|validation|test,NON_EXECUTE
ORD-09,B6,after_key,r1bqkb1r/pp1npppp/5n2/3p4/3N1B1P/8/PPP1PPP1/RN1QKB1R w KQkq -,1300,1499,blitz,,,,,,discovery|validation|test,NON_EXECUTE
ORD-09,B6,before_key,rnbqkb1r/pp2pppp/5n2/3p4/3N1B1P/8/PPP1PPP1/RN1QKB1R b KQkq -,1300,1499,rapid,,,,,,discovery|validation|test,NON_EXECUTE
ORD-09,B6,after_key,r1bqkb1r/pp1npppp/5n2/3p4/3N1B1P/8/PPP1PPP1/RN1QKB1R w KQkq -,1300,1499,rapid,,,,,,discovery|validation|test,NON_EXECUTE
ORD-09,B6,before_key,rnbqkb1r/pp2pppp/5n2/3p4/3N1B1P/8/PPP1PPP1/RN1QKB1R b KQkq -,1500,1699,blitz,,,,,,discovery|validation|test,NON_EXECUTE
ORD-09,B6,after_key,r1bqkb1r/pp1npppp/5n2/3p4/3N1B1P/8/PPP1PPP1/RN1QKB1R w KQkq -,1500,1699,blitz,,,,,,discovery|validation|test,NON_EXECUTE
ORD-09,B6,before_key,rnbqkb1r/pp2pppp/5n2/3p4/3N1B1P/8/PPP1PPP1/RN1QKB1R b KQkq -,1500,1699,rapid,,,,,,discovery|validation|test,NON_EXECUTE
ORD-09,B6,after_key,r1bqkb1r/pp1npppp/5n2/3p4/3N1B1P/8/PPP1PPP1/RN1QKB1R w KQkq -,1500,1699,rapid,,,,,,discovery|validation|test,NON_EXECUTE
ORD-09,B6,before_key,rnbqkb1r/pp2pppp/5n2/3p4/3N1B1P/8/PPP1PPP1/RN1QKB1R b KQkq -,1700,1899,blitz,,,,,,discovery|validation|test,NON_EXECUTE
ORD-09,B6,after_key,r1bqkb1r/pp1npppp/5n2/3p4/3N1B1P/8/PPP1PPP1/RN1QKB1R w KQkq -,1700,1899,blitz,,,,,,discovery|validation|test,NON_EXECUTE
ORD-09,B6,before_key,rnbqkb1r/pp2pppp/5n2/3p4/3N1B1P/8/PPP1PPP1/RN1QKB1R b KQkq -,1700,1899,rapid,,,,,,discovery|validation|test,NON_EXECUTE
ORD-09,B6,after_key,r1bqkb1r/pp1npppp/5n2/3p4/3N1B1P/8/PPP1PPP1/RN1QKB1R w KQkq -,1700,1899,rapid,,,,,,discovery|validation|test,NON_EXECUTE
ORD-09,B6,before_key,rnbqkb1r/pp2pppp/5n2/3p4/3N1B1P/8/PPP1PPP1/RN1QKB1R b KQkq -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
ORD-09,B6,after_key,r1bqkb1r/pp1npppp/5n2/3p4/3N1B1P/8/PPP1PPP1/RN1QKB1R w KQkq -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
