line_id,ply,fen_before,move_uci,move_san,rank_multipv,best_eval_white_cp,candidate_eval_white_cp,loss_for_black_cp,grade,nodes,engine_id
LON-05,14,r1b1kb1r/pp2pppp/1qn2n2/3p4/3P1B2/4PN2/PP3PPP/RNQ1KB1R b KQkq - 0 7,c8f5,Bf5,2.0,-14,0,14,A,500000,Stockfish 18
LON-05,16,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/2N1PN2/PP3PPP/R1Q1KB1R b KQkq - 2 8,e7e6,e6,2.0,-5,-3,2,A,500000,Stockfish 18
LON-05,18,r3kb1r/pp3ppp/1qn1pn2/3p1b2/3P1B2/2N1PN2/PP2BPPP/R1Q1K2R b KQkq - 1 9,f8e7,Be7,2.0,-31,-22,9,A,500000,Stockfish 18
LON-05,20,r3k2r/pp2bppp/1qn1pn2/3p1b2/3P1B2/2N1PN2/PP2BPPP/R1Q2RK1 b kq - 3 10,e8g8,O-O,1.0,-22,-25,0,A,500000,Stockfish 18
LON-05,22,r4rk1/pp2bppp/1qn1pn2/3p1b2/N2P1B2/4PN2/PP2BPPP/R1Q2RK1 b - - 5 11,b6a5,Qa5,1.0,-25,-18,7,A,500000,Stockfish 18
LON-05,24,r4rk1/pp2bppp/2n1pn2/q1Np1b2/3P1B2/4PN2/PP2BPPP/R1Q2RK1 b - - 7 12,f8c8,Rfc8,2.0,-19,-24,0,A,500000,Stockfish 18
LON-05,26,r1r3k1/pN2bppp/2n1pn2/q2p1b2/3P1B2/4PN2/PP2BPPP/R1Q2RK1 b - - 0 13,a5b6,Qb6,1.0,-43,-26,17,A,500000,Stockfish 18
JOB-11,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,2.0,28,28,0,A,500000,Stockfish 18
JOB-11,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR b KQkq - 1 2,g8f6,Nf6,1.0,3,4,1,A,500000,Stockfish 18
JOB-11,6,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/2N5/PPP1PPPP/R2QKBNR b KQkq - 3 3,c7c5,c5,1.0,8,2,0,A,500000,Stockfish 18
JOB-11,8,rBbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq - 0 4,a8b8,Rxb8,1.0,-108,-86,22,A,500000,Stockfish 18
JOB-11,10,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N1P3/PPP2PPP/R2QKBNR b KQk - 0 5,a7a6,a6,1.0,-93,-101,0,A,500000,Stockfish 18
JOB-11,12,1rbqkb1r/1p2pppp/p4n2/2pp4/3P4/P1N1P3/1PP2PPP/R2QKBNR b KQk - 0 6,e7e6,e6,2.0,-99,-92,7,A,500000,Stockfish 18
JOB-11,14,1rbqkb1r/1p3ppp/p3pn2/2pp4/3P4/P1N1PN2/1PP2PPP/R2QKB1R b KQk - 1 7,c8d7,Bd7,,-101,-81,20,A,500000,Stockfish 18
JOB-11,16,1r1qkb1r/1p1b1ppp/p3pn2/2pp4/3P4/P1N1PN2/1PP1BPPP/R2QK2R b KQk - 3 8,b8c8,Rc8,3.0,-94,-80,14,A,500000,Stockfish 18
VER-05,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,1.0,32,27,0,A,500000,Stockfish 18
VER-05,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR b KQkq - 1 2,g8f6,Nf6,1.0,1,-5,0,A,500000,Stockfish 18
VER-05,6,rnbqkb1r/ppp1pppp/5n2/3p2B1/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq - 3 3,c7c5,c5,3.0,-30,-14,16,A,500000,Stockfish 18
VER-05,8,rnbqkb1r/pp2pppp/5B2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq - 0 4,g7f6,gxf6,1.0,-12,-18,0,A,500000,Stockfish 18
VER-05,10,rnbqkb1r/pp2pp1p/5p2/2pp4/3PP3/2N5/PPP2PPP/R2QKBNR b KQkq - 0 5,d5e4,dxe4,1.0,-35,-32,3,A,500000,Stockfish 18
VER-05,12,rnbqkb1r/pp2pp1p/5p2/2P5/4p3/2N5/PPP2PPP/R2QKBNR b KQkq - 0 6,f6f5,f5,1.0,-30,-30,0,A,500000,Stockfish 18
VER-05,14,rnbQkb1r/pp2pp1p/8/2P2p2/4p3/2N5/PPP2PPP/R3KBNR b KQkq - 0 7,e8d8,Kxd8,1.0,-19,-20,0,A,500000,Stockfish 18
VER-05,16,rnbk1b1r/pp2pp1p/8/2P2p2/4p3/2N2P2/PPP3PP/R3KBNR b KQ - 0 8,e4f3,exf3,1.0,-66,-31,35,B,500000,Stockfish 18
VER-05,18,rnbk1b1r/pp2pp1p/8/2P2p2/8/2N2p2/PPP3PP/2KR1BNR b - - 1 9,b8d7,Nd7,1.0,-40,-26,14,A,500000,Stockfish 18
VER-05,20,r1bk1b1r/pp1npp1p/8/2P2p2/8/2N2N2/PPP3PP/2KR1B1R b - - 0 10,e7e6,e6,1.0,-26,-21,5,A,500000,Stockfish 18
VER-05,22,r1bk1b1r/pp1n1p1p/4p3/1BP2p2/8/2N2N2/PPP3PP/2KR3R b - - 1 11,d8e7,Ke7,3.0,-83,46,129,REVIEW,500000,Stockfish 18
LON-10,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,2.0,27,32,5,A,500000,Stockfish 18
LON-10,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,g8f6,Nf6,1.0,31,26,0,A,500000,Stockfish 18
LON-10,6,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 3,c7c5,c5,1.0,24,25,1,A,500000,Stockfish 18
LON-10,8,rnbqkb1r/pp2pppp/5n2/2pp4/3P1B2/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 4,b8c6,Nc6,1.0,18,26,8,A,500000,Stockfish 18
LON-10,10,r1bqkb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P1PN2/PP3PPP/RN1QKB1R b KQkq - 0 5,d8b6,Qb6,2.0,-10,4,14,A,500000,Stockfish 18
LON-10,12,r1b1kb1r/pp2pppp/1qn2n2/2Pp4/5B2/2P1PN2/PP3PPP/RN1QKB1R b KQkq - 0 6,b6b2,Qxb2,1.0,-77,-99,0,A,500000,Stockfish 18
LON-10,14,r1b1kb1r/pp2pppp/2n2n2/2Pp4/5B2/2P1PN2/Pq1N1PPP/R2QKB1R b KQkq - 1 7,b2c3,Qxc3,1.0,-94,-101,0,A,500000,Stockfish 18
LON-10,16,r1b1kb1r/pp2pppp/2n2n2/2Pp4/5B2/2q1PN2/P2N1PPP/2RQKB1R b Kkq - 1 8,c3b4,Qb4,1.0,-103,-105,0,A,500000,Stockfish 18
LON-10,18,r1b1kb1r/pp2pppp/2n2n2/2Pp4/1q3B2/4PN2/P2NBPPP/2RQK2R b Kkq - 3 9,e7e6,e6,1.0,-101,-87,14,A,500000,Stockfish 18
LON-10,20,r1b1kb1r/pp3ppp/2n1pn2/2Pp4/1q1N1B2/4P3/P2NBPPP/2RQK2R b Kkq - 1 10,c6d4,Nxd4,1.0,-145,-132,13,A,500000,Stockfish 18
LON-10,22,r1b1kb1r/pp3ppp/4pn2/2Pp4/1q1n1B2/P3P3/3NBPPP/2RQK2R b Kkq - 0 11,d4f3,Nf3+,2.0,-132,-149,0,A,500000,Stockfish 18
LON-10,24,r1b1kb1r/pp3ppp/4pn2/2Pp4/1q3B2/P3PP2/3NBP1P/2RQK2R b Kkq - 0 12,b4a5,Qa5,3.0,-146,-25,121,REVIEW,500000,Stockfish 18
LON-11,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,1.0,30,26,0,A,500000,Stockfish 18
LON-11,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,g8f6,Nf6,1.0,27,28,1,A,500000,Stockfish 18
LON-11,6,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 3,c7c5,c5,2.0,22,24,2,A,500000,Stockfish 18
LON-11,8,rnbqkb1r/pp2pppp/5n2/2pp4/3P1B2/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 4,b8c6,Nc6,2.0,24,27,3,A,500000,Stockfish 18
LON-11,10,r1bqkb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P1PN2/PP3PPP/RN1QKB1R b KQkq - 0 5,d8b6,Qb6,2.0,-10,0,10,A,500000,Stockfish 18
LON-11,12,r1b1kb1r/pp2pppp/1qn2n2/2pp4/3P1B2/2P1PN2/PP1N1PPP/R2QKB1R b KQkq - 2 6,b6b2,Qxb2,1.0,-49,-48,1,A,500000,Stockfish 18
LON-11,14,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P1PN2/Pq1N1PPP/1R1QKB1R b Kkq - 1 7,b2c3,Qxc3,1.0,-48,-51,0,A,500000,Stockfish 18
LON-11,16,r1b1kb1r/pp2pppp/2n2n2/1Bpp4/3P1B2/2q1PN2/P2N1PPP/1R1QK2R b Kkq - 1 8,c8d7,Bd7,3.0,-52,-34,18,A,500000,Stockfish 18
LON-11,18,r3kb1r/pp1bpppp/2n2n2/2pp4/B2P1B2/2q1PN2/P2N1PPP/1R1QK2R b Kkq - 3 9,c3a5,Qa5,2.0,-52,-27,25,A,500000,Stockfish 18
LON-11,20,r3kb1r/pp1bpppp/2n2n2/q1pp4/B2P1B2/4PN2/P2N1PPP/1R1Q1RK1 b kq - 5 10,c6d8,Nd8,1.0,-25,-16,9,A,500000,Stockfish 18
LON-11,22,r2nkb1r/pp1Bpppp/5n2/q1pp4/3P1B2/4PN2/P2N1PPP/1R1Q1RK1 b kq - 0 11,f6d7,Nxd7,1.0,-44,-39,5,A,500000,Stockfish 18
LON-11,24,r2nkb1r/pp1npppp/8/q1pp4/3P1B2/1N2PN2/P4PPP/1R1Q1RK1 b kq - 1 12,a5a4,Qa4,1.0,-76,-75,1,A,500000,Stockfish 18
LON-11,26,r2nkb1r/pp1npppp/8/2Np4/q2P1B2/4PN2/P4PPP/1R1Q1RK1 b kq - 0 13,a4d1,Qxd1,1.0,-77,-69,8,A,500000,Stockfish 18
LON-12,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,1.0,27,26,0,A,500000,Stockfish 18
LON-12,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,g8f6,Nf6,1.0,25,25,0,A,500000,Stockfish 18
LON-12,6,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 3,c7c5,c5,2.0,21,21,0,A,500000,Stockfish 18
LON-12,8,rnbqkb1r/pp2pppp/5n2/2pp4/3P1B2/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 4,b8c6,Nc6,2.0,21,24,3,A,500000,Stockfish 18
LON-12,10,r1bqkb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P1PN2/PP3PPP/RN1QKB1R b KQkq - 0 5,d8b6,Qb6,2.0,-9,0,9,A,500000,Stockfish 18
LON-12,12,r1b1kb1r/pp2pppp/1qn2n2/2pp4/3P1B2/2PBPN2/PP3PPP/RN1QK2R b KQkq - 2 6,b6b2,Qxb2,2.0,-149,-144,5,A,500000,Stockfish 18
LON-12,14,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2PBPN2/Pq1N1PPP/R2QK2R b KQkq - 1 7,b2c3,Qxc3,2.0,-138,-145,0,A,500000,Stockfish 18
LON-12,16,r1b1kb1r/pp2pppp/2n2n2/1Bpp4/3P1B2/2q1PN2/P2N1PPP/R2QK2R b KQkq - 1 8,e7e6,e6,1.0,-148,-141,7,A,500000,Stockfish 18
LON-12,18,r1b1kb1r/pp3ppp/2n1pn2/1Bpp4/3P1B2/2q1PN2/P2N1PPP/R2Q1RK1 b kq - 1 9,c8d7,Bd7,1.0,-144,-153,0,A,500000,Stockfish 18
LON-12,20,r3kb1r/pp1b1ppp/2n1pn2/1Bpp4/3P1B2/2q1PN2/P2N1PPP/1R1Q1RK1 b kq - 3 10,a7a6,a6,1.0,-155,-158,0,A,500000,Stockfish 18
LON-12,22,r3kb1r/1p1b1ppp/p1B1pn2/2pp4/3P1B2/2q1PN2/P2N1PPP/1R1Q1RK1 b kq - 0 11,d7c6,Bxc6,1.0,-159,-148,11,A,500000,Stockfish 18
LON-12,24,r3kb1r/1p3ppp/p1b1pn2/2ppN3/3P1B2/2q1P3/P2N1PPP/1R1Q1RK1 b kq - 1 12,c6b5,Bb5,1.0,-154,-159,0,A,500000,Stockfish 18
LON-12,26,r3kb1r/1p3ppp/p3pn2/1bppN3/3P1B2/2q1P3/P2N1PPP/1R1QR1K1 b kq - 3 13,c5c4,c4,2.0,-155,-141,14,A,500000,Stockfish 18
LON-15,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,2.0,25,23,0,A,500000,Stockfish 18
LON-15,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,g8f6,Nf6,1.0,22,20,0,A,500000,Stockfish 18
LON-15,6,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 3,c7c5,c5,3.0,18,22,4,A,500000,Stockfish 18
LON-15,8,rnbqkb1r/pp2pppp/5n2/2pp4/3P1B2/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 4,b8c6,Nc6,1.0,23,21,0,A,500000,Stockfish 18
LON-15,10,r1bqkb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P1PN2/PP3PPP/RN1QKB1R b KQkq - 0 5,d8b6,Qb6,2.0,-14,-3,11,A,500000,Stockfish 18
LON-15,12,r1b1kb1r/pp2pppp/1qn2n2/2pp4/Q2P1B2/2P1PN2/PP3PPP/RN2KB1R b KQkq - 2 6,b6b2,Qxb2,1.0,-151,-171,0,A,500000,Stockfish 18
LON-15,14,r1b1kb1r/pp2pppp/2n2n2/1Bpp4/Q2P1B2/2P1PN2/Pq3PPP/RN2K2R b KQkq - 1 7,c8d7,Bd7,1.0,-176,-192,0,A,500000,Stockfish 18
LON-15,16,r3kb1r/pp1bpppp/2n2n2/1Bpp4/Q2P1B2/2P1PN2/Pq3PPP/RN3RK1 b kq - 3 8,b2a1,Qxa1,1.0,-166,-191,0,A,500000,Stockfish 18
LON-15,18,r3kb1r/pp1bpppp/2n2n2/1Bpp4/3P1B2/1QP1PN2/P4PPP/qN3RK1 b kq - 1 9,c5c4,c4,2.0,-267,-204,63,C,500000,Stockfish 18
LON-15,20,r3kb1r/pp1bpppp/2n2n2/1B1p4/2pP1B2/2P1PN2/P1Q2PPP/qN3RK1 b kq - 1 10,d7f5,Bf5,1.0,-207,-220,0,A,500000,Stockfish 18
PST-04,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,1.0,22,23,1,A,500000,Stockfish 18
PST-04,4,rnbqkbnr/ppp1pppp/8/3p2B1/3P4/8/PPP1PPPP/RN1QKBNR b KQkq - 1 2,h7h6,h6,3.0,-32,-15,17,A,500000,Stockfish 18
PST-04,6,rnbqkbnr/ppp1ppp1/7B/3p4/3P4/8/PPP1PPPP/RN1QKBNR b KQkq - 0 3,h8h6,Rxh6,1.0,-414,-408,6,A,500000,Stockfish 18
PST-04,8,rnbqkbn1/ppp1ppp1/7r/3p4/3P4/5N2/PPP1PPPP/RN1QKB1R b KQq - 1 4,c7c5,c5,1.0,-398,-404,0,A,500000,Stockfish 18
PST-04,10,rnbqkbn1/pp2ppp1/7r/2Pp4/8/5N2/PPP1PPPP/RN1QKB1R b KQq - 0 5,b8c6,Nc6,1.0,-394,-410,0,A,500000,Stockfish 18
PST-04,12,r1bqkbn1/pp2ppp1/2n4r/2Pp4/8/5N2/PPPNPPPP/R2QKB1R b KQq - 2 6,g8f6,Nf6,1.0,-410,-425,0,A,500000,Stockfish 18
LON-06,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,2.0,22,22,0,A,500000,Stockfish 18
LON-06,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,g8f6,Nf6,1.0,23,24,1,A,500000,Stockfish 18
LON-06,6,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 3,c7c5,c5,2.0,19,22,3,A,500000,Stockfish 18
LON-06,8,rnbqkb1r/pp2pppp/5n2/2pp4/3P1B2/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 4,b8c6,Nc6,1.0,21,23,2,A,500000,Stockfish 18
LON-06,10,r1bqkb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P1PN2/PP3PPP/RN1QKB1R b KQkq - 0 5,d8b6,Qb6,2.0,-12,-2,10,A,500000,Stockfish 18
LON-06,12,r1b1kb1r/pp2pppp/1qn2n2/2pp4/3P1B2/2P1PN2/PPQ2PPP/RN2KB1R b KQkq - 2 6,f6h5,Nh5,1.0,-5,0,5,A,500000,Stockfish 18
LON-06,14,r1b1kb1r/pp2pppp/1qn5/2pp3n/3P4/2P1PNB1/PPQ2PPP/RN2KB1R b KQkq - 4 7,h5g3,Nxg3,1.0,-47,-31,16,A,500000,Stockfish 18
LON-06,16,r1b1kb1r/pp2pppp/1qn5/2pp4/3P4/2P1PNP1/PPQ2PP1/RN2KB1R b KQkq - 0 8,g7g6,g6,1.0,-29,-35,0,A,500000,Stockfish 18
LON-06,18,r1b1kb1r/pp2pp1p/1qn3p1/2pp4/3P4/1QP1PNP1/PP3PP1/RN2KB1R b KQkq - 1 9,f8g7,Bg7,2.0,-38,-33,5,A,500000,Stockfish 18
LON-06,20,r1b1k2r/pp2ppbp/1qn3p1/2pp4/3P4/1QP1PNP1/PP2BPP1/RN2K2R b KQkq - 3 10,e8g8,O-O,2.0,-33,-39,0,A,500000,Stockfish 18
LON-06,22,r1b2rk1/pp2ppbp/1qn3p1/2pp4/3P4/1QP1PNP1/PP2BPP1/RN3RK1 b - - 5 11,f8d8,Rd8,1.0,-40,-36,4,A,500000,Stockfish 18
LON-06,24,r1br2k1/pp2ppbp/1qn3p1/2pp4/3P4/1QP1PNP1/PP2BPP1/RNR3K1 b - - 7 12,c8f5,Bf5,4.0,-50,-30,20,A,500000,Stockfish 18
LON-06,26,r2r2k1/pp2ppbp/1qn3p1/2pp1b2/3P4/1QP1PNP1/PP1NBPP1/R1R3K1 b - - 9 13,a8b8,Rab8,7.0,-33,-14,19,A,500000,Stockfish 18
LON-07,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,2.0,23,24,1,A,500000,Stockfish 18
LON-07,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,g8f6,Nf6,2.0,22,23,1,A,500000,Stockfish 18
LON-07,6,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 3,c7c5,c5,2.0,21,21,0,A,500000,Stockfish 18
LON-07,8,rnbqkb1r/pp2pppp/5n2/2pp4/3P1B2/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 4,b8c6,Nc6,1.0,20,23,3,A,500000,Stockfish 18
